#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"services","0","715","2199095902208","5865472","5398528","11936",,,,,,,,"Process","9",,,,,,"715","824",".","0","",,,,,"11936","11936","5398528","5398528","169184","169184","6684672","6684672","11739136","11739136","91607040","2199114862592",,,"5398528","5398528",,"services",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"72646656","2199095902208","False",,,,"5865472","5865472",,
"SettingSyncHost","1","647","2199247429632","2146304","34467840","29528","C:\WINDOWS\system32\SettingSyncHost.exe","Microsoft Corporation","138.953125","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Host Process for Setting Synchronization","Microsoft? Windows? Operating System","Process","6",,"False",,"2928","Microsoft.Win32.SafeHandles.SafeProcessHandle","647","8624",".","0","","System.Diagnostics.ProcessModule (SettingSyncHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","29528","29528","34467840","34467840","327808","327808","60801024","60801024","62255104","62255104","351809536","2199375065088","True","BelowNormal","34467840","34467840","00:01:14.3906250","SettingSyncHost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:39 PM",,"System.Diagnostics.ProcessThreadCollection","00:02:18.9531250","00:01:04.5625000","224174080","2199247429632","False",,,,"2146304","2146304",,
"ShellExperienceHost","1","1769","2199580712960","21000192","48074752","55280","C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe","Microsoft Corporation","25.25","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Windows Shell Experience Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4036","Microsoft.Win32.SafeHandles.SafeProcessHandle","1769","7948",".","0","","System.Diagnostics.ProcessModule (ShellExperienceHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","55280","55280","48074752","48074752","1396984","1396984","54046720","54046720","97427456","97427456","587522048","2199610777600","True","Normal","48074752","48074752","00:00:09","ShellExperienceHost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:27 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:25.2500000","00:00:16.2500000","557457408","2199580712960","False",,,,"21000192","21000192",,
"sihost","1","725","2199241719808","22798336","9277440","24584","c:\windows\system32\sihost.exe","Microsoft Corporation","24.828125","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Shell Infrastructure Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2484","Microsoft.Win32.SafeHandles.SafeProcessHandle","725","5372",".","0","","System.Diagnostics.ProcessModule (sihost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24584","24584","9277440","9277440","357912","357912","9777152","9777152","31338496","31338496","227168256","2199250423808","True","Normal","9277440","9277440","00:00:11.9687500","sihost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:04 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:24.8281250","00:00:12.8593750","218464256","2199241719808","False",,,,"22798336","22798336",,
"SkypeHost","1","383","221237248","4861952","7974912","16984","C:\Program Files\WindowsApps\Microsoft.SkypeApp_12.13.257.0_x64__kzf8qxf38zg5c\SkypeHost.exe","Microsoft Corporation","0.59375","12.13.257.0","12.13.257.0","Microsoft Skype","Microsoft? Skype","Process","8",,"False",,"2580","Microsoft.Win32.SafeHandles.SafeProcessHandle","383","8204",".","0","","System.Diagnostics.ProcessModule (SkypeHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16984","16984","7974912","7974912","308088","308088","7974912","7974912","24858624","24858624","221237248","221237248","True","Normal","7974912","7974912","00:00:00.2187500","SkypeHost","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:36 PM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5937500","00:00:00.3750000","221237248","221237248","False",,,,"4861952","4861952",,
"smss","0","52","2199064023040","368640","503808","2952",,,,,,,,"Process","11",,,,,,"52","372",".","0","",,,,,"2952","2952","503808","503808","12912","12912","602112","602112","1277952","1277952","61431808","2199084687360",,,"503808","503808",,"smss",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"40767488","2199064023040","False",,,,"368640","368640",,
"SpeechRuntime","1","581","2199214518272","14725120","17960960","28080","C:\Windows\System32\Speech_OneCore\Common\SpeechRuntime.exe","Microsoft Corporation","4617.546875","10.0.16299.15 (WinBuild.160101.0800)","10.0.16299.15","Speech Runtime Executable","Microsoft? Windows? Operating System","Process","8",,"False",,"3956","Microsoft.Win32.SafeHandles.SafeProcessHandle","581","8456",".","0","","System.Diagnostics.ProcessModule (SpeechRuntime.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","28080","28080","17960960","17960960","265848","265848","19914752","19914752","27783168","27783168","196038656","2199219294208","True","Normal","17960960","17960960","00:27:53.3593750","SpeechRuntime","15","True","1","System.Diagnostics.ProcessStartInfo","2/18/2018 10:41:37 PM",,"System.Diagnostics.ProcessThreadCollection","01:16:57.5468750","00:49:04.1875000","191262720","2199214518272","False",,,,"14725120","14725120",,
"spoolsv","0","402","2199128801280","4284416","5570560","21232",,,,,,,,"Process","8",,,,,,"402","3536",".","0","",,,,,"21232","21232","5570560","5570560","145944","145944","6127616","6127616","15208448","15208448","111689728","2199134945280",,,"5570560","5570560",,"spoolsv",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"105545728","2199128801280","False",,,,"4284416","4284416",,
"svchost","0","1044","2199189024768","22073344","14897152","24200",,,,,,,,"Process","8",,,,,,"1044","352",".","0","",,,,,"24200","24200","14897152","14897152","693472","693472","17670144","17670144","29642752","29642752","184893440","2199208148992",,,"14897152","14897152",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"165769216","2199189024768","False",,,,"22073344","22073344",,
"svchost","0","209","2199099072512","2031616","1318912","7464",,,,,,,,"Process","8",,,,,,"209","564",".","0","",,,,,"7464","7464","1318912","1318912","75208","75208","1413120","1413120","6156288","6156288","77393920","2199100649472",,,"1318912","1318912",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"75816960","2199099072512","False",,,,"2031616","2031616",,
"svchost","0","77","2199081361408","897024","942080","5160",,,,,,,,"Process","8",,,,,,"77","988",".","0","",,,,,"5160","5160","942080","942080","40008","40008","1105920","1105920","4112384","4112384","59678720","2199082934272",,,"942080","942080",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"58105856","2199081361408","False",,,,"897024","897024",,
"svchost","0","1174","2199115927552","10813440","8376320","17816",,,,,,,,"Process","8",,,,,,"1174","1044",".","0","",,,,,"17816","17816","8376320","8376320","161232","161232","9981952","9981952","13434880","13434880","151289856","2199174545408",,,"8376320","8376320",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"92672000","2199115927552","False",,,,"10813440","10813440",,
"svchost","0","271","2199105191936","3354624","2457600","9608",,,,,,,,"Process","8",,,,,,"271","1088",".","0","",,,,,"9608","9608","2457600","2457600","122160","122160","2539520","2539520","7708672","7708672","86974464","2199110230016",,,"2457600","2457600",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81936384","2199105191936","False",,,,"3354624","3354624",,
"svchost","0","213","2203494948864","60030976","61026304","16920",,,,,,,,"Process","8",,,,,,"213","1116",".","0","",,,,,"16920","16920","61026304","61026304","107240","107240","98336768","98336768","104009728","104009728","200802304","2203519025152",,,"61026304","61026304",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"176726016","2203494948864","False",,,,"60030976","60030976",,
"svchost","0","231","2199115939840","3776512","2613248","16376",,,,,,,,"Process","8",,,,,,"231","1308",".","0","",,,,,"16376","16376","2613248","2613248","101152","101152","2879488","2879488","11571200","11571200","97402880","2199120658432",,,"2613248","2613248",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"92684288","2199115939840","False",,,,"3776512","3776512",,
"svchost","0","495","2199150477312","12271616","11124736","34480",,,,,,,,"Process","8",,,,,,"495","1344",".","0","",,,,,"34480","34480","11124736","11124736","129648","129648","14368768","14368768","24395776","24395776","136175616","2199159431168",,,"11124736","11124736",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"127221760","2199150477312","False",,,,"12271616","12271616",,
"svchost","0","376","2199152807936","8609792","6463488","18672",,,,,,,,"Process","8",,,,,,"376","1432",".","0","",,,,,"18672","18672","6463488","6463488","293944","293944","7143424","7143424","15429632","15429632","142417920","2199165673472",,,"6463488","6463488",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"129552384","2199152807936","False",,,,"8609792","8609792",,
"svchost","0","182","2199107674112","5169152","2236416","11776",,,,,,,,"Process","8",,,,,,"182","1452",".","0","",,,,,"11776","11776","2236416","2236416","96776","96776","2555904","2555904","10182656","10182656","88088576","2199111344128",,,"2236416","2236416",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"84418560","2199107674112","False",,,,"5169152","5169152",,
"svchost","0","159","2199111053312","5857280","2142208","9784",,,,,,,,"Process","8",,,,,,"159","1460",".","0","",,,,,"9784","9784","2142208","2142208","120096","120096","2387968","2387968","11743232","11743232","88846336","2199112101888",,,"2142208","2142208",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87797760","2199111053312","False",,,,"5857280","5857280",,
"svchost","0","174","2199100604416","3739648","2326528","9680",,,,,,,,"Process","8",,,,,,"174","1540",".","0","",,,,,"9680","9680","2326528","2326528","79008","79008","3170304","3170304","7753728","7753728","82591744","2199105847296",,,"2326528","2326528",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"77348864","2199100604416","False",,,,"3739648","3739648",,
"svchost","0","219","2199143813120","2580480","2646016","12232",,,,,,,,"Process","8",,,,,,"219","1568",".","0","",,,,,"12232","12232","2646016","2646016","161648","161648","3596288","3596288","11358208","11358208","126324736","2199149580288",,,"2646016","2646016",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"120557568","2199143813120","False",,,,"2580480","2580480",,
"svchost","0","407","2199136292864","8441856","14118912","15072",,,,,,,,"Process","8",,,,,,"407","1644",".","0","",,,,,"15072","15072","14118912","14118912","90352","90352","19238912","19238912","21573632","21573632","122765312","2199146020864",,,"14118912","14118912",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"113037312","2199136292864","False",,,,"8441856","8441856",,
"svchost","0","144","2199103627264","2326528","1769472","116328",,,,,,,,"Process","8",,,,,,"144","1656",".","0","",,,,,"116328","116328","1769472","1769472","77048","77048","1892352","1892352","7143424","7143424","82468864","2199105724416",,,"1769472","1769472",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"80371712","2199103627264","False",,,,"2326528","2326528",,
"svchost","0","218","2199125987328","6361088","2400256","11464",,,,,,,,"Process","8",,,,,,"218","1716",".","0","",,,,,"11464","11464","2400256","2400256","125176","125176","2715648","2715648","7168000","7168000","107450368","2199130705920",,,"2400256","2400256",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"102731776","2199125987328","False",,,,"6361088","6361088",,
"svchost","0","531","2199112032256","5607424","2736128","10736",,,,,,,,"Process","8",,,,,,"531","1764",".","0","",,,,,"10736","10736","2736128","2736128","100856","100856","2875392","2875392","9187328","9187328","89317376","2199112572928",,,"2736128","2736128",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"88776704","2199112032256","False",,,,"5607424","5607424",,
"svchost","0","148","2199110352896","3514368","7102464","33344",,,,,,,,"Process","8",,,,,,"148","1800",".","0","",,,,,"33344","33344","7102464","7102464","67816","67816","9084928","9084928","10055680","10055680","119603200","2199142858752",,,"7102464","7102464",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87097344","2199110352896","False",,,,"3514368","3514368",,
"svchost","0","225","2199105490944","4349952","2732032","11448",,,,,,,,"Process","8",,,,,,"225","1904",".","0","",,,,,"11448","11448","2732032","2732032","88552","88552","3776512","3776512","8011776","8011776","89591808","2199112847360",,,"2732032","2732032",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"82235392","2199105490944","False",,,,"4349952","4349952",,
"svchost","0","443","2199139848192","11993088","4739072","19744",,,,,,,,"Process","8",,,,,,"443","2004",".","0","",,,,,"19744","19744","4739072","4739072","165368","165368","5435392","5435392","19320832","19320832","125009920","2199148265472",,,"4739072","4739072",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"116592640","2199139848192","False",,,,"11993088","11993088",,
"svchost","0","371","2199134760960","8237056","5021696","16728",,,,,,,,"Process","8",,,,,,"371","2016",".","0","",,,,,"16728","16728","5021696","5021696","110608","110608","6868992","6868992","12349440","12349440","116846592","2199140102144",,,"5021696","5021696",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"111505408","2199134760960","False",,,,"8237056","8237056",,
"svchost","0","163","2199105134592","3670016","2002944","9024",,,,,,,,"Process","8",,,,,,"163","2032",".","0","",,,,,"9024","9024","2002944","2002944","84072","84072","2367488","2367488","8290304","8290304","88694784","2199111950336",,,"2002944","2002944",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81879040","2199105134592","False",,,,"3670016","3670016",,
"svchost","0","201","2199109754880","4714496","2220032","14224",,,,,,,,"Process","8",,,,,,"201","2140",".","0","",,,,,"14224","14224","2220032","2220032","96392","96392","2723840","2723840","10022912","10022912","92823552","2199116079104",,,"2220032","2220032",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"86499328","2199109754880","False",,,,"4714496","4714496",,
"svchost","0","450","2199116857344","6295552","3653632","12256",,,,,,,,"Process","8",,,,,,"450","2188",".","0","",,,,,"12256","12256","3653632","3653632","125384","125384","4460544","4460544","10260480","10260480","105148416","2199128403968",,,"3653632","3653632",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"93601792","2199116857344","False",,,,"6295552","6295552",,
"svchost","0","355","2199135535104","15798272","4415488","17080",,,,,,,,"Process","8",,,,,,"355","2208",".","0","",,,,,"17080","17080","4415488","4415488","139200","139200","4870144","4870144","16187392","16187392","112324608","2199135580160",,,"4415488","4415488",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"112279552","2199135535104","False",,,,"15798272","15798272",,
"svchost","0","215","2199105359872","3747840","2011136","9976",,,,,,,,"Process","8",,,,,,"215","2356",".","0","",,,,,"9976","9976","2011136","2011136","96872","96872","2400256","2400256","8650752","8650752","87347200","2199110602752",,,"2011136","2011136",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"82104320","2199105359872","False",,,,"3747840","3747840",,
"svchost","0","153","2199155527680","4009984","1998848","10864",,,,,,,,"Process","8",,,,,,"153","2364",".","0","",,,,,"10864","10864","1998848","1998848","136400","136400","9281536","9281536","12771328","12771328","213020672","2199236276224",,,"1998848","1998848",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"132272128","2199155527680","False",,,,"4009984","4009984",,
"svchost","0","184","2199116705792","3719168","1978368","11280",,,,,,,,"Process","8",,,,,,"184","2496",".","0","",,,,,"11280","11280","1978368","1978368","114704","114704","2228224","2228224","10477568","10477568","97120256","2199120375808",,,"1978368","1978368",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"93450240","2199116705792","False",,,,"3719168","3719168",,
"svchost","0","400","2199122190336","8392704","3829760","14120",,,,,,,,"Process","8",,,,,,"400","2556",".","0","",,,,,"14120","14120","3829760","3829760","120440","120440","4345856","4345856","13041664","13041664","102080512","2199125336064",,,"3829760","3829760",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"98934784","2199122190336","False",,,,"8392704","8392704",,
"svchost","0","268","2199129149440","12087296","6959104","11960",,,,,,,,"Process","8",,,,,,"268","2640",".","0","",,,,,"11960","11960","6959104","6959104","92432","92432","21880832","21880832","26951680","26951680","152064000","2199175319552",,,"6959104","6959104",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"105893888","2199129149440","False",,,,"12087296","12087296",,
"svchost","0","236","2199117287424","5222400","3796992","14696",,,,,,,,"Process","8",,,,,,"236","2776",".","0","",,,,,"14696","14696","3796992","3796992","94552","94552","4542464","4542464","9187328","9187328","97177600","2199120433152",,,"3796992","3796992",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"94031872","2199117287424","False",,,,"5222400","5222400",,
"svchost","0","134","2199097425920","3289088","1789952","12672",,,,,,,,"Process","8",,,,,,"134","2828",".","0","",,,,,"12672","12672","1789952","1789952","73312","73312","2347008","2347008","6791168","6791168","77316096","2199100571648",,,"1789952","1789952",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"74170368","2199097425920","False",,,,"3289088","3289088",,
"svchost","0","668","2199185100800","8884224","4890624","27416",,,,,,,,"Process","8",,,,,,"668","2848",".","0","",,,,,"27416","27416","4890624","4890624","158440","158440","40914944","40914944","44670976","44670976","165011456","2199188267008",,,"4890624","4890624",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"161845248","2199185100800","False",,,,"8884224","8884224",,
"svchost","0","186","2199109959680","4087808","2076672","11408",,,,,,,,"Process","8",,,,,,"186","2888",".","0","",,,,,"11408","11408","2076672","2076672","97720","97720","2191360","2191360","8601600","8601600","88801280","2199112056832",,,"2076672","2076672",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"86704128","2199109959680","False",,,,"4087808","4087808",,
"svchost","0","370","2199133212672","8732672","10502144","15192",,,,,,,,"Process","8",,,,,,"370","3048",".","0","",,,,,"15192","15192","10502144","10502144","120040","120040","13787136","13787136","18518016","18518016","123916288","2199147171840",,,"10502144","10502144",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"109957120","2199133212672","False",,,,"8732672","8732672",,
"svchost","0","285","2199157518336","7098368","3780608","21088",,,,,,,,"Process","8",,,,,,"285","3056",".","0","",,,,,"21088","21088","3780608","3780608","190208","190208","4255744","4255744","14815232","14815232","139964416","2199163219968",,,"3780608","3780608",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"134262784","2199157518336","False",,,,"7098368","7098368",,
"svchost","0","431","2199134314496","7950336","5578752","22168",,,,,,,,"Process","8",,,,,,"431","3108",".","0","",,,,,"22168","22168","5578752","5578752","131160","131160","8568832","8568832","15839232","15839232","117075968","2199140331520",,,"5578752","5578752",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"111058944","2199134314496","False",,,,"7950336","7950336",,
"svchost","0","458","2199125716992","6828032","7917568","22768",,,,,,,,"Process","8",,,,,,"458","3176",".","0","",,,,,"22768","22768","7917568","7917568","138992","138992","8617984","8617984","14057472","14057472","122994688","2199146250240",,,"7917568","7917568",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"102461440","2199125716992","False",,,,"6828032","6828032",,
"svchost","0","250","2199147077632","8351744","2850816","16152",,,,,,,,"Process","8",,,,,,"250","3184",".","0","",,,,,"16152","16152","2850816","2850816","177688","177688","4100096","4100096","12677120","12677120","129589248","2199152844800",,,"2850816","2850816",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"123822080","2199147077632","False",,,,"8351744","8351744",,
"svchost","0","128","2199101362176","6688768","1679360","12408",,,,,,,,"Process","8",,,,,,"128","3420",".","0","",,,,,"12408","12408","1679360","1679360","76720","76720","1724416","1724416","6979584","6979584","78106624","2199101362176",,,"1679360","1679360",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"78106624","2199101362176","False",,,,"6688768","6688768",,
"svchost","0","177","2199106588672","2641920","2027520","10944",,,,,,,,"Process","8",,,,,,"177","3668",".","0","",,,,,"10944","10944","2027520","2027520","90376","90376","2256896","2256896","8491008","8491008","85958656","2199109214208",,,"2027520","2027520",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"83333120","2199106588672","False",,,,"2641920","2641920",,
"svchost","0","626","2199220473856","25088000","11403264","24960",,,,,,,,"Process","8",,,,,,"626","3764",".","0","",,,,,"24960","24960","11403264","11403264","282832","282832","13553664","13553664","31215616","31215616","204763136","2199228018688",,,"11403264","11403264",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"197218304","2199220473856","False",,,,"25088000","25088000",,
"svchost","0","354","2199287103488","20852736","36601856","24304",,,,,,,,"Process","8",,,,,,"354","3772",".","0","",,,,,"24304","24304","36601856","36601856","149288","149288","78860288","78860288","72450048","72450048","316948480","2199340204032",,,"36601856","36601856",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"263847936","2199287103488","False",,,,"20852736","20852736",,
"svchost","0","271","2199202553856","11726848","6000640","29744",,,,,,,,"Process","8",,,,,,"271","3796",".","0","",,,,,"29744","29744","6000640","6000640","139528","139528","43159552","43159552","50425856","50425856","196452352","2199219707904",,,"6000640","6000640",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"179298304","2199202553856","False",,,,"11726848","11726848",,
"svchost","0","220","2199113535488","6864896","2871296","13048",,,,,,,,"Process","8",,,,,,"220","3832",".","0","",,,,,"13048","13048","2871296","2871296","102128","102128","3129344","3129344","9457664","9457664","93495296","2199116750848",,,"2871296","2871296",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"90279936","2199113535488","False",,,,"6864896","6864896",,
"svchost","0","225","2199104438272","3022848","2596864","12984",,,,,,,,"Process","8",,,,,,"225","3844",".","0","",,,,,"12984","12984","2596864","2596864","86624","86624","3014656","3014656","8093696","8093696","85377024","2199108632576",,,"2596864","2596864",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"81182720","2199104438272","False",,,,"3022848","3022848",,
"svchost","0","119","2199099965440","1478656","1617920","9416",,,,,,,,"Process","8",,,,,,"119","3924",".","0","",,,,,"9416","9416","1617920","1617920","77128","77128","1888256","1888256","6971392","6971392","80384000","2199103639552",,,"1617920","1617920",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"76709888","2199099965440","False",,,,"1478656","1478656",,
"svchost","0","168","2199110406144","2842624","1982464","10176",,,,,,,,"Process","8",,,,,,"168","4036",".","0","",,,,,"10176","10176","1982464","1982464","95592","95592","2318336","2318336","8392704","8392704","92463104","2199115718656",,,"1982464","1982464",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"87150592","2199110406144","False",,,,"2842624","2842624",,
"svchost","0","132","2199094980608","2117632","1298432","7240",,,,,,,,"Process","8",,,,,,"132","4076",".","0","",,,,,"7240","7240","1298432","1298432","70528","70528","1482752","1482752","5967872","5967872","74870784","2199098126336",,,"1298432","1298432",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"71725056","2199094980608","False",,,,"2117632","2117632",,
"svchost","0","373","2199151095808","14630912","5423104","18648",,,,,,,,"Process","8",,,,,,"373","4128",".","0","",,,,,"18648","18648","5423104","5423104","201056","201056","6103040","6103040","22478848","22478848","141422592","2199164678144",,,"5423104","5423104",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"127840256","2199151095808","False",,,,"14630912","14630912",,
"svchost","0","124","2199100538880","2703360","1630208","8736",,,,,,,,"Process","8",,,,,,"124","5016",".","0","",,,,,"8736","8736","1630208","1630208","72680","72680","1859584","1859584","5734400","5734400","79904768","2199103160320",,,"1630208","1630208",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"77283328","2199100538880","False",,,,"2703360","2703360",,
"svchost","0","637","2199191957504","17252352","6832128","34840",,,,,,,,"Process","8",,,,,,"637","5024",".","0","",,,,,"34840","34840","6832128","6832128","256440","256440","8527872","8527872","27561984","27561984","187645952","2199210901504",,,"6832128","6832128",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"168701952","2199191957504","False",,,,"17252352","17252352",,
"svchost","0","110","2199102590976","5275648","1536000","7880",,,,,,,,"Process","8",,,,,,"110","5200",".","0","",,,,,"7880","7880","1536000","1536000","81200","81200","1699840","1699840","6287360","6287360","81956864","2199105212416",,,"1536000","1536000",,"svchost",,"True","0","System.Diagnostics.ProcessStartInfo",,,"System.Diagnostics.ProcessThreadCollection",,,"79335424","2199102590976","False",,,,"5275648","5275648",,
